"circuit","year","gender","higher_rank_won","age_diff","height_diff","aces_diff","blocks_diff","kill_eff_diff","error_rate_diff","dig_eff_diff","block_rate_diff","rank_diff","w_rank","l_rank","age_diff_z","height_diff_z","aces_diff_z","blocks_diff_z","kill_eff_diff_z","error_rate_diff_z","dig_eff_diff_z","block_rate_diff_z"
"AVP",2004,"M",0,4.4544832,-1.5,-3,5,-0.0176553672316384,-0.0730932203389831,-0.0490819209039548,0.104166666666667,17,18,1,0.824959258693818,-0.817340284601847,-1.71262132131075,1.37912709480988,-1.22590144677743,-0.284310905038196,-0.88947420606624,1.19940568388105
"AVP",2004,"M",1,5.74264205,1.5,3,6,0.25,-0.11231884057971,0.13768115942029,0.166666666666667,9,7,16,1.09336849214653,0.616287704554204,0.921368861214013,1.7639680101587,1.4992015591906,-0.854235207733705,1.00662530035514,2.25773143331534
"AVP",2004,"M",1,4.6858316,-1.5,0,4,0.0844418739155581,-0.0662232504337767,0.11711972238288,0.0678137651821862,2,6,8,0.873164529887282,-0.817340284601847,-0.395626230048367,0.994286179461052,-0.186409873606466,-0.184494438562069,0.797876705342355,0.583834296558279
"AVP",2004,"M",1,0.0506502500000003,2,3,1,0.0987940630797774,-0.0222634508348794,0.00185528756957329,0.0343228200371057,7,11,18,-0.0926522815003806,0.855225702746879,0.921368861214013,-0.160236566585424,-0.0402846744813256,0.45421459852342,-0.37233765168161,0.0167250226394014
"AVP",2004,"M",1,3.50308005,-1,-3,2,-0.0122655122655122,-0.00865800865800864,-0.113997113997114,0.066017316017316,1,6,7,0.626718653355436,-0.578402286409172,-1.71262132131075,0.224604348763401,-1.17102524488453,0.651893363012815,-1.54852130129242,0.553414642018569
"AVP",2004,"M",1,1.87268995,-2,2,0,0.033011272141707,-0.000805152979066026,-0.0289855072463768,-0.00966183574879227,9,2,11,0.286999870248921,-1.05627828279452,0.482370497459886,-0.545077481934249,-0.710044758803341,0.765990559424842,-0.685446729378562,-0.728076478132111
"AVP",2004,"M",1,5.21560575,1,-2,4,0.0264857881136951,-0.0736434108527132,0.211240310077519,0.0704134366925065,4,6,10,0.98355174921552,0.377349706361529,-1.27362295755662,0.994286179461052,-0.776483240213437,-0.292304837140811,1.75342958850354,0.627855085349361
"AVP",2004,"M",1,3.633128,-1,4,5,0.0852713178294573,-0.209302325581395,-0.214940098661029,0.158562367864693,15,2,17,0.653816297851374,-0.578402286409172,1.36036722496814,1.37912709480988,-0.177964983722781,-2.26334600632286,-2.57333810697832,2.12049962366354
"AVP",2004,"M",0,7.8329911,-0.5,0,0,-0.0861344537815126,-0.0287114845938375,-0.0478524743230626,-0.00933706816059757,1,6,5,1.52892734124274,-0.339464288216497,-0.395626230048367,-0.545077481934249,-1.92311356149473,0.360528606529449,-0.876992333036763,-0.722577119713421
"AVP",2004,"M",1,2.16837785,-2.5,4,-2,0.00560224089635852,0.0373482726423903,0.126984126984127,-0.0466853408029879,12,2,14,0.348611341986465,-1.2952162809872,1.36036722496814,-1.3147593126319,-0.989106726474362,1.32033652920957,0.898024404036832,-1.35500333786276
"AVP",2004,"M",1,-6.05749485,-0.5,1,-2,-0.00824175824175827,0.0233516483516483,0.0508241758241758,-0.0302197802197802,4,2,6,-1.36538548836297,-0.339464288216497,0.0433721337057597,-1.3147593126319,-1.13005784602823,1.11697412754359,0.124815665175,-1.0761885099575
"AVP",2004,"W",0,-8.43805615,1,-3,1,0.0383587276129377,0.0376904570970329,-0.0028067361668003,0.012563485699011,7,20,13,-1.86141486682059,0.377349706361529,-1.71262132131075,-0.160236566585424,-0.655600242597097,1.32530826032583,-0.419668531479244,-0.351730398489484
"AVP",2004,"W",1,-11.266256,-2.5,5,-1,0.313888888888889,-0.1,0.195833333333333,-0.0208333333333333,5,14,19,-2.45071715185289,-1.2952162809872,1.79936558872227,-0.929918397283075,2.14967909289308,-0.675249978581894,1.59701130203397,-0.917245814987515
"AVP",2004,"W",1,9.54141,-1,0,-4,-0.0707120137019819,-0.0643503792512845,-0.019084903352092,-0.0523611450942011,11,11,22,1.88490471729781,-0.578402286409172,-0.395626230048367,-2.08444114332955,-1.76609172309566,-0.157282764248959,-0.584931519816611,-1.45111293514501
"AVP",2004,"W",1,-8.28336760000001,-1.5,1,0,0.264264264264264,-0.0780780780780781,0.266516516516517,0,15,1,16,-1.82918294516791,-0.817340284601847,0.0433721337057597,-0.545077481934249,1.6444315608398,-0.356737843186144,2.31461752545482,-0.564470565176087
"AVP",2004,"W",0,-2.06707735,0,4,1,-0.0601113172541743,0.0730983302411874,0.160667903525046,0.00705009276437847,1,9,8,-0.533915904987225,-0.100526290023822,1.36036722496814,-0.160236566585424,-1.65816192495986,1.83976302962636,1.23999666088097,-0.445089849841014
"AVP",2004,"W",1,2.31895965,-3.5,3,2,0.202142857142857,-0.0271428571428571,-0.0521428571428572,0.0442857142857143,7,5,12,0.379987554252467,-1.77309227737255,0.921368861214013,0.224604348763401,1.01194944388302,0.383319805258814,-0.92055015363411,0.185428822994492
"AVP",2004,"W",1,5.96167005,-1.5,1,10,0.403156384505022,-0.136298421807747,-0.13845050215208,0.294117647058824,16,4,20,1.13900660392496,-0.817340284601847,0.0433721337057597,3.30333167155401,3.05854605549067,-1.20264387600837,-1.79678266606786,4.41588590274996
"AVP",2004,"W",1,6.954141,4.5,-1,6,0.297619047619048,-0.0100732600732601,-0.177655677655678,0.142857142857143,11,3,14,1.34580436564013,2.04991569371025,-0.834624593802493,1.7639680101587,1.98402953462102,0.63133062439897,-2.19481055141049,1.85455971924513
"AVP",2004,"W",1,-0.112251849999993,0,3,2,0.125541125541126,-0.141125541125541,0.109090909090909,0.0606060606060606,5,6,11,-0.126595632344754,-0.100526290023822,0.921368861214013,0.224604348763401,0.232037532497451,-1.27277897124302,0.716364722922564,0.461784707002613
"AVP",2004,"W",0,-5.10746064999999,-4.5,5,3,-0.150337381916329,-0.000539811066126883,-0.282591093117409,0.0699055330634278,3,10,7,-1.16743012643237,-2.2509682737579,1.79936558872227,0.609445264112227,-2.5767884504452,0.769845815346346,-3.26016023999818,0.619254645527199
"AVP",2004,"W",1,2.85968515,-1,3,2,0.391596638655462,-0.141176470588235,0.191596638655462,0.0588235294117647,16,2,18,0.492656668751298,-0.578402286409172,0.921368861214013,0.224604348763401,2.94085180377929,-1.27351894522774,1.55399854665629,0.431600728409122
"AVP",2004,"W",1,-0.161533200000001,2,2,1,0.251147267417605,-0.0525657071339174,0.177304964539007,0.017939090529829,8,1,9,-0.136864217913232,0.855225702746879,0.482370497459886,-0.160236566585424,1.51088233331705,0.0139413234204617,1.40890329447315,-0.260704142309676
"AVP",2004,"W",0,2.26967835,-1,1,2,-0.0179434092477571,-0.0110420979986197,-0.0503795721187026,0.0262249827467219,1,5,4,0.369718979102319,-0.578402286409172,0.0433721337057597,0.224604348763401,-1.22883411415522,0.617254001119416,-0.902648522015188,-0.120397372866877
"AVP",2004,"W",1,-3.6605065,-1,1,0,0.136252045826514,-0.126432078559738,0.0826513911620295,0,3,3,6,-0.865933261940295,-0.578402286409172,0.0433721337057597,-0.545077481934249,0.341089562233641,-1.0592919350762,0.447939310319963,-0.564470565176087
"AVP",2004,"W",1,1.8877481,0.5,1,2,0.194230769230769,-0.148076923076923,0.241025641025641,0.0519230769230769,8,2,10,0.290137485224523,0.138411708168854,0.0433721337057597,0.224604348763401,0.931393411042278,-1.37377830502278,2.05582314086561,0.314753903584704
"AVP",2004,"W",1,-6.78850105,2.5,1,-1,0.18562091503268,-0.0549019607843137,0.211764705882353,-0.0248366013071895,4,1,5,-1.51770273851514,1.09416370093955,0.0433721337057597,-0.929918397283075,0.843733149270449,-0.0200030151126359,1.75875348134675,-0.985034000245397
"AVP",2004,"W",1,2.89253935,-1,0,1,0.0686886708296164,0.0223015165031222,0.0231935771632471,0.0187332738626227,1,2,3,0.499502385518064,-0.578402286409172,-0.395626230048367,-0.160236566585424,-0.346799338339195,1.10171635321557,-0.15570211377873,-0.247256067575802
"AVP",2004,"W",1,8.4887064,5,-5,6,0.111940298507463,-0.135433941404091,-0.00912106135986734,0.111111111111111,1,13,14,1.66555648526191,2.28885369190293,-2.590618048819,1.7639680101587,0.0935622423643376,-1.19008350377654,-0.483774289754234,1.3169974338182
"AVP",2004,"W",0,-11.21560575,3.5,0,-2,-0.0482456140350876,-0.154970760233918,-0.176900584795322,-0.0497076023391813,1,20,19,-2.44016333329496,1.5720396973249,-0.395626230048367,-1.3147593126319,-1.53735260271573,-1.47394154808904,-2.18714452235733,-1.40617993314721
"AVP",2004,"W",1,4.77754965,0.5,1,1,0.344988344988345,-0.123543123543124,0.0722610722610723,0.034965034965035,10,12,22,0.892275504821994,0.138411708168854,0.0433721337057597,-0.160236566585424,2.4663147059845,-1.01731718328749,0.342452302366024,0.0275997841577788
"AVP",2004,"W",0,6.31895965,5,-2,0,0.118499573742541,-0.0699062233589088,0.135549872122762,0.00213128729752771,1,16,15,1.21345381022768,2.28885369190293,-1.27362295755662,-0.545077481934249,0.160344765147126,-0.238005785567436,0.984987550614304,-0.528381025553434
"AVP",2004,"W",1,6.07939769999999,3,3,3,0.157142857142857,-0.00676691729323309,0.139097744360902,0.0789473684210526,11,7,18,1.16353710984253,1.33310169913223,0.921368861214013,0.609445264112227,0.553787007101275,0.679369765445431,1.02100708288966,0.772361960425115
"AVP",2004,"W",0,-2.23819295,-0.5,0,0,-0.0093052109181142,-0.0248138957816377,-0.0862282878411911,-0.00620347394540943,2,13,11,-0.569570674604964,-0.339464288216497,-0.395626230048367,-0.545077481934249,-1.14088526979715,0.417158191284375,-1.26660017707057,-0.669515304574031
"AVP",2004,"W",1,5.91238875,1,5,1,0.14937106918239,-0.15125786163522,-0.133962264150943,0.0232704402515723,8,12,20,1.12873802877481,0.377349706361529,1.79936558872227,-0.160236566585424,0.474659422431971,-1.41999539932567,-1.75121613416079,-0.17042726727351
"AVP",2004,"W",1,-6.05475705000001,-3.5,2,2,0.0548598688133572,0.0119260584376863,-0.114490161001789,0.0512820512820513,8,8,16,-1.36481502238407,-1.77309227737255,0.482370497459886,0.224604348763401,-0.487595730106788,0.950967284958633,-1.55352692756815,0.303899280513583
"AVP",2004,"W",1,-7.0540726,-3,2,2,0.143961352657005,0.0236714975845411,0.1256038647343,0.0463768115942029,3,4,7,-1.57303896988315,-1.53415427917987,0.482370497459886,0.224604348763401,0.419581002308217,1.1216213415304,0.884011385157049,0.220837817012832
"AVP",2004,"W",1,-6.8336756,-1,-2,3,-0.0734402852049911,-0.101960784313726,-0.238502673796791,0.0616755793226381,4,9,13,-1.52711560427861,-0.578402286409172,-1.27362295755662,0.609445264112227,-1.79386931242946,-0.703738976993601,-2.81255555299265,0.479895094158708
"AVP",2004,"W",1,1.99589325000001,-4,-1,1,-0.112903225806452,-0.0161290322580645,0,0.0161290322580645,2,10,12,0.31267131854262,-2.01203027556522,-0.834624593802493,-0.160236566585424,-2.19565680195254,0.543343953480149,-0.391173332903135,-0.291354242741433
"AVP",2004,"W",1,6.89253935000001,1.5,0,-1,0.0714285714285715,-0.045,0.0435714285714285,-0.0157142857142857,2,6,8,1.33296864149328,0.616287704554204,-0.395626230048367,-0.929918397283075,-0.318903348673484,0.123866426866484,0.0511826405843905,-0.830563896462421
"AVP",2004,"W",1,4.3572895,0.5,-1,9,0.000559910414333731,-0.0537513997760358,-0.208286674132139,0.246920492721165,5,4,9,0.804707341382973,0.138411708168854,-0.834624593802493,2.91849075620518,-1.04044464693444,-0.00328606643656158,-2.50578966569464,3.61668648298086
"AVP",2004,"W",0,-2.65571525,-2.5,-3,3,0.064326256043725,-0.0489804498633593,0.0998528484338869,0.0405717889426109,4,10,6,-0.656568361646754,-1.2952162809872,-1.71262132131075,0.609445264112227,-0.391214773640456,0.0660329216505723,0.622575938642179,0.122540137841166
"AVP",2004,"W",0,-0.941820700000001,0,0,1,0.110753945061368,-0.0832846288720047,0.0794856808883694,0.0181180596142607,1,4,3,-0.299450043215547,-0.100526290023822,-0.395626230048367,-0.160236566585424,0.0814835182366188,-0.432385846008453,0.415799651470158,-0.257673620863167
"AVP",2004,"W",1,0.323066399999995,0.5,-1,-2,0.275384615384615,0.0723076923076923,0.384615384615385,-0.04,5,5,10,-0.035889864348461,0.138411708168854,-0.834624593802493,-1.3147593126319,1.75765216455466,1.82827554338226,3.51360827417465,-1.24179904481403
"AVP",2004,"W",1,-4.5188227,1.5,1,3,0.134920634920635,-0.0582010582010582,0.0952380952380952,0.0396825396825397,3,1,4,-1.04477765935451,0.616287704554204,0.0433721337057597,0.609445264112227,0.327533951900413,-0.0679368854561427,0.57572496980184,0.107482291607586
"AVP",2004,"W",1,1.5646817,0,2,3,0.0506454816285998,-0.0959947037404833,-0.0453492221118835,0.0566037735849057,3,2,5,0.222821249514677,-0.100526290023822,0.482370497459886,0.609445264112227,-0.53050403904257,-0.617055470406242,-0.851578234737332,0.394013132424775
"AVP",2004,"W",1,-8.35318275,2.5,0,6,0.23780487804878,-0.153794037940379,-0.161246612466125,0.180216802168022,1,1,2,-1.84373008808812,1.09416370093955,-0.395626230048367,1.7639680101587,1.37503829719012,-1.45684449191771,-2.02821862996257,2.48717875026586
"AVP",2004,"M",1,3.5865845,-1,2,0,0.000343053173241847,0.0106346483704974,0.0109777015437393,-0.00411663807890224,1,16,17,0.644118188680128,-0.578402286409172,0.482370497459886,-0.545077481934249,-1.04265255453471,0.932203885488599,-0.279722962505581,-0.63417847045615
"AVP",2004,"M",1,4.10814515,1,-1,4,0.0274122807017544,-0.165570175438596,-0.179824561403509,0.116228070175439,9,12,21,0.752793989235003,0.377349706361529,-0.834624593802493,0.994286179461052,-0.767050260173315,-1.62794457678391,-2.21682999656319,1.40364398640346
"AVP",2004,"M",0,3.59342915,0,2,0,0.00527009222661401,-0.036231884057971,-0.0105401844532279,-0.00263504611330698,7,20,13,0.645544384882368,-0.100526290023822,0.482370497459886,-0.545077481934249,-0.992488460783339,0.251261795851008,-0.498181840712381,-0.609090359618639
"AVP",2004,"M",0,-2.4147844,-1,1,3,0.0855263157894737,-0.043859649122807,0.00438596491228066,0.0657894736842105,3,18,15,-0.606366428272147,-0.578402286409172,0.0433721337057597,0.609445264112227,-0.175368750684214,0.140435028574345,-0.346645121594354,0.549556539491581
"AVP",2004,"M",1,-0.398357300000001,1,-1,2,0.106858054226475,-0.00917065390749601,-0.0777511961722488,0.0661881977671451,15,1,16,-0.186210441901157,0.377349706361529,-0.834624593802493,0.224604348763401,0.0418179440510642,0.644444940666623,-1.18053707883154,0.556308218913809
"AVP",2004,"M",0,2.71457905,-2.5,1,4,0.0373737373737373,-0.0858585858585859,-0.0525252525252525,0.0914141414141414,1,9,8,0.462421409279756,-1.2952162809872,0.0433721337057597,0.994286179461052,-0.665628809890393,-0.469783868824735,-0.924432396819213,0.983464470360119
"AVP",2004,"M",0,-4.72279255,1,3,-3,0.109604519774011,0.0477401129943503,0.00649717514124293,-0.0516949152542373,7,12,5,-1.08727815615734,0.377349706361529,0.921368861214013,-1.69960022798073,0.0697807740020917,1.47132362208324,-0.325211202930466,-1.43983152403021
"AVP",2004,"M",1,-3.4469541,-0.5,3,5,0.171130952380952,-0.175595238095238,-0.114583333333333,0.163690476190476,16,4,20,-0.821436082119663,-0.339464288216497,0.921368861214013,1.37912709480988,0.696205224883961,-1.77360261377609,-1.55447285334506,2.20733496905656
"AVP",2004,"M",1,-2.7446954,0.5,2,-3,0.0795031055900621,-0.0167701863354037,0.00496894409937887,-0.0443064182194617,11,3,14,-0.675108849765907,0.138411708168854,0.482370497459886,-1.69960022798073,-0.236693387622239,0.534028376359751,-0.340726464935919,-1.31472053744586
"AVP",2004,"M",1,-3.0184805,3,4,4,0.125906394199077,-0.181938035596572,-0.015161502966381,0.110744891232696,3,7,10,-0.732156510325607,1.33310169913223,1.36036722496814,0.994286179461052,0.235756474239831,-1.86575958722615,-0.545099463491963,1.3107961549817
"AVP",2004,"M",1,7.980835,0.5,0,5,0.0772727272727273,-0.154545454545455,-0.00909090909090909,0.127272727272727,16,2,18,1.55973306669318,0.138411708168854,-0.395626230048367,1.37912709480988,-0.259401733507023,-1.46776211621665,-0.48346817088861,1.59066550639918
"AVP",2004,"M",1,-0.84188915,0.5,-1,7,0.28,-0.0628571428571428,0.0285714285714286,0.302857142857143,8,1,9,-0.278627649507472,0.138411708168854,-0.834624593802493,2.14880892550753,1.80464318371176,-0.135586951525847,-0.101103842091643,4.5638736377969
"AVP",2004,"M",0,-0.392881600000003,1.5,2,2,0.0305010893246187,-0.0119825708061002,0.0697167755991285,0.0305010893246187,8,12,4,-0.185069489106697,0.616287704554204,0.482370497459886,0.224604348763401,-0.735601902719893,0.603589505676948,0.316621503063905,-0.04798915368746
"AVP",2004,"M",0,5.1978097,0.5,-1,1,-0.0206043956043956,-0.0590659340659341,-0.0563186813186813,0.0247252747252747,3,6,3,0.979843647424358,0.138411708168854,-0.834624593802493,-0.160236566585424,-1.2559266473419,-0.0805030034979367,-0.962944925368096,-0.145792246718567
"AVP",2004,"M",0,-4.6858316,1.5,2,2,0.0820668693009118,-0.00781589231437255,0.0104211897524967,0.0390794615718628,5,7,2,-1.0795767300039,0.616287704554204,0.482370497459886,0.224604348763401,-0.21059071586456,0.664128799112739,-0.285372910722652,0.0972702421123933
"AVP",2004,"M",1,2.1683778,-2.5,-1,3,0.0473484848484849,-0.0738636363636364,-0.147727272727273,0.0757575757575758,11,1,12,0.348611331568137,-1.2952162809872,-0.834624593802493,0.609445264112227,-0.56407204079455,-0.295504579298574,-1.8909644501671,0.718348525047288
"AVP",2004,"M",0,2.55167695,0,-2,-2,0.0123211446740858,-0.0703497615262321,-0.145071542130366,-0.019872813990461,1,7,6,0.428478058435382,-0.100526290023822,-1.27362295755662,-1.3147593126319,-0.920698963645347,-0.244450124221083,-1.8640023253979,-0.900981137333252
"AVP",2004,"M",1,-1.26488705,0,2,3,0.025,0,0.05,0.075,1,17,18,-0.366766268507067,-0.100526290023822,0.482370497459886,0.609445264112227,-0.791610624718145,0.777688940415157,0.116448276016977,0.705520334145055
"AVP",2004,"M",0,-1.71115675,-0.5,0,0,0.0129076086956522,-0.00996376811594203,-0.120697463768116,0.00679347826086957,1,14,13,-0.459753952510613,-0.339464288216497,-0.395626230048367,-0.545077481934249,-0.914727946196332,0.632921475660016,-1.61654614791409,-0.449435157628882
"AVP",2004,"M",1,0.09308695,2,2,3,0.0347826086956522,-0.0877846790890269,-0.13871635610766,0.0424430641821946,1,15,16,-0.0838098921341448,0.855225702746879,0.482370497459886,0.609445264112227,-0.692010094982982,-0.497768826985981,-1.79948173032125,0.15422683816645
"AVP",2004,"M",0,-2.64339495,0.5,0,-4,0.11345555171221,-0.0210999654098928,0.157039086821169,-0.0850916637841577,7,21,14,-0.654001223068382,0.138411708168854,-0.395626230048367,-2.08444114332955,0.108989622378304,0.471119331079909,1.20315534540701,-2.00534574669575
"AVP",2004,"M",1,7.1184121,-2,1,0,0.0822222222222222,-0.0288888888888889,-0.08,0.00444444444444445,12,9,21,1.38003297031061,-1.05627828279452,0.0433721337057597,-0.545077481934249,-0.209009007575922,0.357951030482675,-1.20336790717531,-0.489211845216315
"AVP",2004,"M",0,-3.50308010000001,1,0,0,0.222473604826546,0.0037707390648567,0.22737556561086,0.00150829562594268,3,5,2,-0.833130863890381,0.377349706361529,-0.395626230048367,-0.545077481934249,1.21894466389089,0.832475475822285,1.91724167598697,-0.538930275596979
"AVP",2004,"M",1,-6.86926765,0.5,1,-10,0.015625,-0.00312499999999999,0.197321428571429,-0.162946428571429,12,3,15,-1.5345317974426,0.138411708168854,0.0433721337057597,-4.3934866354225,-0.88706113238101,0.732284599196499,1.61211908801374,-3.32367698334404
"AVP",2004,"M",0,2.61738535,-1.5,-1,2,0.117241379310345,-0.0978056426332288,0.00219435736677115,0.0391849529780564,5,9,4,0.442169491968912,-0.817340284601847,-0.834624593802493,0.224604348763401,0.14753460010268,-0.643367306378197,-0.368895268561814,0.0990565504566936
"AVP",2004,"M",1,-8.93223815,0,3,1,0.10936170212766,-0.031063829787234,0.0646808510638298,0.0263829787234043,2,3,5,-1.96438587214818,-0.100526290023822,0.921368861214013,-0.160236566585424,0.0673085534566221,0.326350467705435,0.265494620763733,-0.117721993499997
"AVP",2004,"M",0,2.02190285,-2.5,2,2,0.0838744588744589,-0.0211038961038961,-0.0871212121212121,0.0465367965367965,3,9,6,0.318090849525471,-1.2952162809872,0.482370497459886,0.224604348763401,-0.192186946004169,0.471062220496948,-1.27566553026394,0.223546875961129
"AVP",2004,"M",0,4.2094456,1,2,-3,0.0375308641975309,0.0345679012345679,0.0725925925925926,-0.0320987654320988,9,12,3,0.773901615932528,0.377349706361529,0.482370497459886,-1.69960022798073,-0.664029040813213,1.27993943093266,0.345818040047546,-1.10800576488555
"AVP",2004,"M",1,-0.84188915,0.5,0,2,0.142361111111111,-0.153356481481481,-0.0196759259259259,0.037037037037037,8,1,9,-0.278627649507472,0.138411708168854,-0.395626230048367,0.224604348763401,0.403288323061416,-1.45048706383379,-0.590931836413365,0.0626854344886744
"AVP",2004,"M",0,-3.54004105000001,0.5,0,-3,0.064935064935065,-0.100649350649351,0.0324675324675325,-0.0725108225108225,5,12,7,-0.840832290043828,0.138411708168854,-0.395626230048367,-1.69960022798073,-0.385016254413996,-0.68468464688707,-0.0615489115264394,-1.79231169438989
"AVP",2004,"M",0,-2.1683778,2.5,1,3,0.146681749622926,-0.139894419306184,-0.0701357466063348,0.0558069381598793,11,12,1,-0.555023531684752,1.09416370093955,0.0433721337057597,0.609445264112227,0.447278417928665,-1.25489152318932,-1.10322174360555,0.380520149250907
"AVP",2004,"W",0,-3.52908965,-2,2,0,0.166835187057634,-0.0743174924165824,0.139029322548028,-0.00151668351870576,1,17,16,-0.838550384454904,-1.05627828279452,0.482370497459886,-0.545077481934249,0.65246837358676,-0.302098830528051,1.02031243507493,-0.590152888721509
"AVP",2004,"W",1,0.364134149999998,0,-1,1,0.143325143325143,-0.0884520884520885,-0.0933660933660934,0.0368550368550369,7,13,20,-0.0273327183900038,-0.100526290023822,-0.834624593802493,-0.160236566585424,0.413103508579573,-0.507465877370933,-1.33906626356477,0.0596035868244741
"AVP",2004,"W",1,-0.0506502500000039,-6,-1,-3,0.0136363636363637,-0.096969696969697,0.0924242424242424,-0.0545454545454545,5,14,19,-0.113759918616236,-2.96778226833592,-0.834624593802493,-1.69960022798073,-0.907308209764041,-0.631221526491074,0.547157519949192,-1.48810031013692
